generation,trait_mean,trait_var,trait_std,breeding_value_mean,breeding_value_var,selection_proportion,n_parents,genetic_gain,cumulative_gain,inbreeding_coeff,selection_intensity,response_to_selection,replicate,seed
75,18.376707077026367,8.039933302450564e-12,2.835477516782703e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
76,18.376707077026367,8.421921146584133e-12,2.9020545753155602e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
77,18.376707077026367,7.166818354054083e-12,2.677091288205702e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
78,18.376708984375,1.9008438920109505e-11,4.3598670345090795e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,1.9073486328125e-06,18.34520646557212,,,,2,2115
79,18.376707077026367,7.312337367559874e-12,2.7041332941735163e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,-1.9073486328125e-06,18.345204558223486,,,,2,2115
80,18.376707077026367,8.039933302450564e-12,2.835477516782703e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
81,18.376708984375,2.0263542580001292e-11,4.501504463405581e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,1.9073486328125e-06,18.34520646557212,,,,2,2115
82,18.376707077026367,7.1304386006776355e-12,2.670288040462765e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,-1.9073486328125e-06,18.345204558223486,,,,2,2115
83,18.376707077026367,7.239577860806978e-12,2.6906463972409256e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
84,18.376707077026367,6.966729276802752e-12,2.6394561700726626e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
85,18.376707077026367,7.294147924552519e-12,2.700767936403281e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
86,18.376708984375,1.811713452870567e-11,4.25642292611883e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,1.9073486328125e-06,18.34520646557212,,,,2,2115
87,18.376707077026367,7.366907431305414e-12,2.7142048111272743e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,-1.9073486328125e-06,18.345204558223486,,,,2,2115
88,18.376707077026367,7.2213879841187545e-12,2.687263986445032e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
89,18.376707077026367,7.05767909392474e-12,2.656629249031539e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
90,18.376708984375,1.7644196867450113e-11,4.2004994611488655e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,1.9073486328125e-06,18.34520646557212,,,,2,2115
91,18.376708984375,1.8317222738595262e-11,4.279862423572922e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.34520646557212,,,,2,2115
92,18.376707077026367,8.221832069332802e-12,2.867373723347555e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,-1.9073486328125e-06,18.345204558223486,,,,2,2115
93,18.376707077026367,6.8394001399851856e-12,2.615224730107002e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
94,18.376707077026367,8.094502498834366e-12,2.845083827196504e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
95,18.376707077026367,7.767084718446338e-12,2.7869489258591784e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
96,18.376707077026367,6.457412295851617e-12,2.541143885537167e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
97,18.376707077026367,6.8394001399851856e-12,2.615224730107002e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
98,18.376707077026367,7.403287184681862e-12,2.720898237384972e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
99,18.376707077026367,7.021298906867424e-12,2.6497734779695747e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
100,18.376707077026367,9.385985044740863e-12,3.0636554129159776e-06,16.3690185546875,1.4551915228366852e-11,0.1,20,0.0,18.345204558223486,,,,2,2115
1,1.4289470911026,1.0568492412567139,1.0280317068099976,3.2867345809936523,0.5950990915298462,0.1,20,1.5066047012805939,1.5066047012805939,,,,3,5982
2,2.2676844596862793,1.419651985168457,1.1914914846420288,4.251197338104248,0.7577353119850159,0.1,20,0.8387373685836792,2.345342069864273,,,,3,5982
3,3.2913360595703125,1.307906150817871,1.1436372995376587,5.091281890869141,0.6874315142631531,0.1,20,1.0236515998840332,3.3689936697483063,,,,3,5982
4,3.8824446201324463,1.1022388935089111,1.0498756170272827,5.846343994140625,0.6067584753036499,0.1,20,0.5911085605621338,3.96010223031044,,,,3,5982
5,4.939363956451416,1.2243980169296265,1.106525182723999,6.867372989654541,0.5514480471611023,0.1,20,1.0569193363189697,5.01702156662941,,,,3,5982
6,5.685855388641357,0.8980133533477783,0.9476356506347656,7.527624130249023,0.4039801061153412,0.1,20,0.7464914321899414,5.763512998819351,,,,3,5982
7,6.3759989738464355,0.9801191687583923,0.9900096654891968,8.204229354858398,0.44622963666915894,0.1,20,0.6901435852050781,6.453656584024429,,,,3,5982
8,7.1586198806762695,0.4014345407485962,0.6335886120796204,9.056082725524902,0.2310781627893448,0.1,20,0.782620906829834,7.236277490854263,,,,3,5982
9,7.750236511230469,0.7243539690971375,0.8510898947715759,9.637317657470703,0.34692874550819397,0.1,20,0.5916166305541992,7.8278941214084625,,,,3,5982
10,8.398578643798828,0.7020589709281921,0.8378896117210388,10.35159683227539,0.3037360906600952,0.1,20,0.6483421325683594,8.476236253976822,,,,3,5982
11,8.983267784118652,0.45366570353507996,0.673547089099884,10.98518180847168,0.2202816903591156,0.1,20,0.5846891403198242,9.060925394296646,,,,3,5982
12,9.71455192565918,0.3787780702114105,0.6154494881629944,11.59581184387207,0.22154735028743744,0.1,20,0.7312841415405273,9.792209535837173,,,,3,5982
13,10.257709503173828,0.5040019750595093,0.709930956363678,12.191264152526855,0.23500442504882812,0.1,20,0.5431575775146484,10.335367113351822,,,,3,5982
14,10.902313232421875,0.6223441362380981,0.7888879179954529,12.792227745056152,0.256624311208725,0.1,20,0.6446037292480469,10.979970842599869,,,,3,5982
15,11.45535659790039,0.34245166182518005,0.5851936936378479,13.366137504577637,0.1653846800327301,0.1,20,0.5530433654785156,11.533014208078384,,,,3,5982
16,11.90056037902832,0.2525758743286133,0.5025692582130432,13.828948974609375,0.11647775769233704,0.1,20,0.4452037811279297,11.978217989206314,,,,3,5982
17,12.341750144958496,0.13803797960281372,0.3715346157550812,14.240910530090332,0.07391335070133209,0.1,20,0.4411897659301758,12.41940775513649,,,,3,5982
18,12.599011421203613,0.1854703575372696,0.43066269159317017,14.490540504455566,0.08323758095502853,0.1,20,0.2572612762451172,12.676669031381607,,,,3,5982
19,12.95848560333252,0.0901494026184082,0.3002488911151886,14.847770690917969,0.047369714826345444,0.1,20,0.35947418212890625,13.036143213510513,,,,3,5982
20,13.156095504760742,0.055082496255636215,0.23469661176204681,15.044261932373047,0.03324676677584648,0.1,20,0.19760990142822266,13.233753114938736,,,,3,5982
21,13.378446578979492,0.057255350053310394,0.23928090929985046,15.282038688659668,0.029315514490008354,0.1,20,0.22235107421875,13.456104189157486,,,,3,5982
22,13.599550247192383,0.061119165271520615,0.247222900390625,15.49960994720459,0.02953590452671051,0.1,20,0.22110366821289062,13.677207857370377,,,,3,5982
23,13.77612018585205,0.054108671844005585,0.2326127141714096,15.67895221710205,0.026589328423142433,0.1,20,0.17656993865966797,13.853777796030045,,,,3,5982
24,13.942951202392578,0.05883742496371269,0.24256427586078644,15.853382110595703,0.025936298072338104,0.1,20,0.16683101654052734,14.020608812570572,,,,3,5982
25,14.1239013671875,0.03066430613398552,0.1751122623682022,16.03243064880371,0.015643548220396042,0.1,20,0.18095016479492188,14.201558977365494,,,,3,5982
26,14.27440357208252,0.0425664521753788,0.20631638169288635,16.175155639648438,0.02101287618279457,0.1,20,0.15050220489501953,14.352061182260513,,,,3,5982
27,14.487208366394043,0.027915142476558685,0.16707825660705566,16.38558006286621,0.013721160590648651,0.1,20,0.21280479431152344,14.564865976572037,,,,3,5982
28,14.61361026763916,0.024713343009352684,0.1572047770023346,16.518253326416016,0.011018677614629269,0.1,20,0.1264019012451172,14.691267877817154,,,,3,5982
29,14.72665023803711,0.021336276084184647,0.14606942236423492,16.634077072143555,0.011761858128011227,0.1,20,0.11303997039794922,14.804307848215103,,,,3,5982
30,14.84998607635498,0.021096251904964447,0.1452454924583435,16.748291015625,0.009763659909367561,0.1,20,0.1233358383178711,14.927643686532974,,,,3,5982
31,14.958993911743164,0.009080592542886734,0.09529214352369308,16.86166000366211,0.00412242766469717,0.1,20,0.1090078353881836,15.036651521921158,,,,3,5982
32,15.021040916442871,0.006396266166120768,0.07997666299343109,16.925676345825195,0.003634718246757984,0.1,20,0.06204700469970703,15.098698526620865,,,,3,5982
33,15.090730667114258,0.0058114053681492805,0.07623257488012314,16.996034622192383,0.002988778054714203,0.1,20,0.06968975067138672,15.168388277292252,,,,3,5982
34,15.148530960083008,0.004845432471483946,0.0696091428399086,17.04991912841797,0.002228286350145936,0.1,20,0.05780029296875,15.226188570261002,,,,3,5982
35,15.19775390625,0.0016464069485664368,0.040575940161943436,17.096694946289062,0.0008816953632049263,0.1,20,0.04922294616699219,15.275411516427994,,,,3,5982
36,15.228861808776855,0.0002886844740714878,0.016990717500448227,17.129575729370117,0.0001756298152031377,0.1,20,0.03110790252685547,15.30651941895485,,,,3,5982
37,15.243200302124023,0.00010453674622112885,0.01022432092577219,17.14419174194336,5.8205561799695715e-05,0.1,20,0.014338493347167969,15.320857912302017,,,,3,5982
38,15.249540328979492,2.6740848625195213e-05,0.0051711555570364,17.150836944580078,1.3207430129114073e-05,0.1,20,0.00634002685546875,15.327197939157486,,,,3,5982
39,15.251108169555664,8.051522115692933e-08,0.0002837520441971719,17.152191162109375,4.446250301270993e-08,0.1,20,0.001567840576171875,15.328765779733658,,,,3,5982
40,15.251405715942383,1.795390858205792e-07,0.0004237205139361322,17.152481079101562,9.501451359028579e-08,0.1,20,0.00029754638671875,15.329063326120377,,,,3,5982
41,15.251791954040527,5.184346605346946e-07,0.0007200240506790578,17.152881622314453,2.8646422833844554e-07,0.1,20,0.00038623809814453125,15.329449564218521,,,,3,5982
42,15.252829551696777,2.8751001082127914e-06,0.0016956119798123837,17.153993606567383,1.2410861245371052e-06,0.1,20,0.00103759765625,15.330487161874771,,,,3,5982
43,15.2544584274292,8.71072245445248e-07,0.0009333125199191272,17.155555725097656,4.41735750200678e-07,0.1,20,0.001628875732421875,15.332116037607193,,,,3,5982
44,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
45,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
46,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
47,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
48,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
49,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
50,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
51,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
52,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
53,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
54,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
55,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
56,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
57,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
58,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
59,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
60,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
61,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
62,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
63,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
64,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
65,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
66,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
67,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
68,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
69,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
70,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
71,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
72,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
73,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
74,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
75,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
76,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
77,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
78,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
79,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
80,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
81,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
82,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
83,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
84,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
85,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
86,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
87,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
88,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
89,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
90,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
91,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
92,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
93,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
94,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
95,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
96,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
97,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
98,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
99,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
100,,,,17.155853271484375,0.0,0.1,20,,,,,,3,5982
1,1.1152806282043457,1.3896374702453613,1.1788288354873657,0.722908616065979,0.7267664074897766,0.1,20,1.2187218815088272,1.2187218815088272,,,,4,1309
2,2.0247011184692383,1.1158783435821533,1.0563514232635498,1.7206052541732788,0.5373189449310303,0.1,20,0.9094204902648926,2.12814237177372,,,,4,1309
3,3.0297436714172363,1.0453104972839355,1.0224043130874634,2.570472240447998,0.5520563721656799,0.1,20,1.005042552947998,3.133184924721718,,,,4,1309
4,3.600034475326538,1.639492392539978,1.2804266214370728,3.289921760559082,0.732635498046875,0.1,20,0.5702908039093018,3.7034757286310196,,,,4,1309
5,5.053506374359131,1.041559100151062,1.0205680131912231,4.651632785797119,0.5217783451080322,0.1,20,1.4534718990325928,5.156947627663612,,,,4,1309
6,5.940425872802734,1.1121301651000977,1.054575800895691,5.563271522521973,0.5919641852378845,0.1,20,0.8869194984436035,6.043867126107216,,,,4,1309
7,7.046613693237305,1.2002451419830322,1.0955569744110107,6.684311866760254,0.5336606502532959,0.1,20,1.1061878204345703,7.150054946541786,,,,4,1309
8,7.7943949699401855,0.8138831853866577,0.9021547436714172,7.452938079833984,0.47957322001457214,0.1,20,0.7477812767028809,7.897836223244667,,,,4,1309
9,8.504897117614746,0.5619957447052002,0.749663770198822,8.155502319335938,0.2893339693546295,0.1,20,0.7105021476745605,8.608338370919228,,,,4,1309
10,9.204815864562988,0.47992369532585144,0.6927652359008789,8.795889854431152,0.24822255969047546,0.1,20,0.6999187469482422,9.30825711786747,,,,4,1309
11,9.546544075012207,0.5940450429916382,0.770743191242218,9.243972778320312,0.26725268363952637,0.1,20,0.34172821044921875,9.649985328316689,,,,4,1309
12,10.194571495056152,0.4383182227611542,0.662056028842926,9.840646743774414,0.2032983899116516,0.1,20,0.6480274200439453,10.298012748360634,,,,4,1309
13,10.740859031677246,0.4163610339164734,0.6452604532241821,10.329838752746582,0.21901960670948029,0.1,20,0.5462875366210938,10.844300284981728,,,,4,1309
14,11.412367820739746,0.4429878294467926,0.6655732989311218,10.980461120605469,0.2059737741947174,0.1,20,0.6715087890625,11.515809074044228,,,,4,1309
15,11.90200424194336,0.45703235268592834,0.6760416626930237,11.55037784576416,0.1913047581911087,0.1,20,0.4896364212036133,12.00544549524784,,,,4,1309
16,12.526206016540527,0.29014092683792114,0.5386472940444946,12.089447021484375,0.13490483164787292,0.1,20,0.624201774597168,12.629647269845009,,,,4,1309
17,12.984642028808594,0.18355853855609894,0.42843732237815857,12.577981948852539,0.08679188787937164,0.1,20,0.4584360122680664,13.088083282113075,,,,4,1309
18,13.376932144165039,0.1717665046453476,0.41444721817970276,12.958012580871582,0.07958979159593582,0.1,20,0.3922901153564453,13.48037339746952,,,,4,1309
19,13.664158821105957,0.12398270517587662,0.3521117866039276,13.285346031188965,0.06812021136283875,0.1,20,0.28722667694091797,13.767600074410439,,,,4,1309
20,14.016022682189941,0.11163588613271713,0.3341195583343506,13.614983558654785,0.06113731861114502,0.1,20,0.3518638610839844,14.119463935494423,,,,4,1309
21,14.289311408996582,0.09823591262102127,0.31342607736587524,13.914628982543945,0.0539187528192997,0.1,20,0.2732887268066406,14.392752662301064,,,,4,1309
22,14.611262321472168,0.0740346610546112,0.27209311723709106,14.20101261138916,0.03635752946138382,0.1,20,0.32195091247558594,14.71470357477665,,,,4,1309
23,14.855913162231445,0.05910446494817734,0.24311409890651703,14.463000297546387,0.029158661141991615,0.1,20,0.24465084075927734,14.959354415535927,,,,4,1309
24,15.049691200256348,0.056166186928749084,0.23699405789375305,14.680766105651855,0.02837516739964485,0.1,20,0.19377803802490234,15.15313245356083,,,,4,1309
25,15.25592041015625,0.05362611263990402,0.23157311975955963,14.878646850585938,0.028146235272288322,0.1,20,0.20622920989990234,15.359361663460732,,,,4,1309
26,15.411111831665039,0.055518314242362976,0.23562324047088623,15.038777351379395,0.02442513406276703,0.1,20,0.15519142150878906,15.51455308496952,,,,4,1309
27,15.651406288146973,0.043722353875637054,0.2090989053249359,15.25390625,0.023101352155208588,0.1,20,0.2402944564819336,15.754847541451454,,,,4,1309
28,15.87191390991211,0.04821821674704552,0.21958646178245544,15.481822967529297,0.023758796975016594,0.1,20,0.22050762176513672,15.97535516321659,,,,4,1309
29,16.0545711517334,0.04728293791413307,0.21744640171527863,15.654645919799805,0.025707358494400978,0.1,20,0.18265724182128906,16.15801240503788,,,,4,1309
30,16.279361724853516,0.0391913540661335,0.19796806573867798,15.888179779052734,0.019488049671053886,0.1,20,0.2247905731201172,16.382802978157997,,,,4,1309
31,16.458017349243164,0.023896975442767143,0.15458646416664124,16.068124771118164,0.012508357875049114,0.1,20,0.17865562438964844,16.561458602547646,,,,4,1309
32,16.582456588745117,0.01595129817724228,0.1262984424829483,16.191734313964844,0.008100707083940506,0.1,20,0.12443923950195312,16.6858978420496,,,,4,1309
33,16.692686080932617,0.010937741957604885,0.10458365827798843,16.30658721923828,0.006058746948838234,0.1,20,0.1102294921875,16.7961273342371,,,,4,1309
34,16.77231216430664,0.014957279898226261,0.12229996174573898,16.38079833984375,0.006476840935647488,0.1,20,0.07962608337402344,16.875753417611122,,,,4,1309
35,16.852340698242188,0.01383134350180626,0.11760672926902771,16.470619201660156,0.006065560504794121,0.1,20,0.08002853393554688,16.95578195154667,,,,4,1309
36,16.95543670654297,0.012213446199893951,0.11051446199417114,16.572311401367188,0.005788574926555157,0.1,20,0.10309600830078125,17.05887795984745,,,,4,1309
37,17.0710506439209,0.010936133563518524,0.10457596927881241,16.683319091796875,0.005692940205335617,0.1,20,0.11561393737792969,17.17449189722538,,,,4,1309
38,17.15656089782715,0.005764605477452278,0.07592500001192093,16.775110244750977,0.003000273136422038,0.1,20,0.08551025390625,17.26000215113163,,,,4,1309
39,17.212751388549805,0.0025547719560563564,0.050544753670692444,16.82358169555664,0.0014085723087191582,0.1,20,0.05619049072265625,17.316192641854286,,,,4,1309
40,17.253141403198242,0.0005735406302846968,0.023948708549141884,16.863170623779297,0.0003111696569249034,0.1,20,0.0403900146484375,17.356582656502724,,,,4,1309
41,17.26573371887207,0.00041009829146787524,0.02025088295340538,16.87714195251465,0.00023165692982729524,0.1,20,0.012592315673828125,17.369174972176552,,,,4,1309
42,17.28611946105957,0.0005912579363211989,0.02431579679250717,16.89642333984375,0.0003015222027897835,0.1,20,0.0203857421875,17.389560714364052,,,,4,1309
43,17.310503005981445,0.0022811859380453825,0.04776176065206528,16.92569351196289,0.0011244172928854823,0.1,20,0.024383544921875,17.413944259285927,,,,4,1309
44,17.358068466186523,0.0019838460721075535,0.04454038664698601,16.96803855895996,0.0010497956536710262,0.1,20,0.047565460205078125,17.461509719491005,,,,4,1309
45,17.404190063476562,0.00213660579174757,0.04622343182563782,17.012968063354492,0.0011099412804469466,0.1,20,0.04612159729003906,17.507631316781044,,,,4,1309
46,17.435503005981445,0.004701979923993349,0.06857098639011383,17.051054000854492,0.0024079037830233574,0.1,20,0.03131294250488281,17.538944259285927,,,,4,1309
47,17.502038955688477,0.002599774394184351,0.050987981259822845,17.1165714263916,0.0011635897681117058,0.1,20,0.06653594970703125,17.605480208992958,,,,4,1309
48,17.541473388671875,0.0003547310479916632,0.018834305927157402,17.15250015258789,0.0001736120757414028,0.1,20,0.03943443298339844,17.644914641976357,,,,4,1309
49,17.548599243164062,4.974850526195951e-05,0.007053262088447809,17.160966873168945,2.3122125639929436e-05,0.1,20,0.0071258544921875,17.652040496468544,,,,4,1309
50,17.552480697631836,8.464417987852357e-06,0.0029093672055751085,17.164541244506836,3.881315024045762e-06,0.1,20,0.0038814544677734375,17.655921950936317,,,,4,1309
51,17.553865432739258,8.185452315956354e-12,2.86102294921875e-06,17.165769577026367,0.0,0.1,20,0.001384735107421875,17.65730668604374,,,,4,1309
52,17.553865432739258,7.87622397857568e-12,2.806461225191015e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
53,17.553865432739258,7.67613490132435e-12,2.7705839329428272e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
54,17.553865432739258,7.767084718446338e-12,2.7869489258591784e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
55,17.553865432739258,6.875779893361633e-12,2.6221707685181173e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
56,17.553865432739258,7.87622397857568e-12,2.806461225191015e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
57,17.553865432739258,7.821654782191878e-12,2.796722128550755e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
58,17.553865432739258,7.385096874312769e-12,2.7175535706192022e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
59,17.553865432739258,8.149072562579907e-12,2.8546580779220676e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
60,17.553865432739258,7.821654782191878e-12,2.796722128550755e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
61,17.553865432739258,8.185452315956354e-12,2.86102294921875e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
62,17.553865432739258,7.912603731952128e-12,2.8129350084782345e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
63,17.553865432739258,7.639755147947902e-12,2.764010787359439e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
64,17.553865432739258,7.166818354054083e-12,2.677091288205702e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
65,17.55386734008789,3.892637514407715e-12,1.9729768609977327e-06,17.165769577026367,0.0,0.1,20,1.9073486328125e-06,17.657308593392372,,,,4,1309
66,17.553865432739258,7.203198107430531e-12,2.6838774829229806e-06,17.165769577026367,0.0,0.1,20,-1.9073486328125e-06,17.65730668604374,,,,4,1309
67,17.553865432739258,7.385096874312769e-12,2.7175535706192022e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
68,17.553865432739258,7.385096874312769e-12,2.7175535706192022e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
69,17.553865432739258,6.784830509920514e-12,2.6047707706311485e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
70,17.553865432739258,8.385541393207685e-12,2.8957799713680288e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
71,17.553865432739258,7.166818354054083e-12,2.677091288205702e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
72,17.553865432739258,7.639755147947902e-12,2.764010787359439e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
73,17.553865432739258,7.257767737495202e-12,2.6940244879369857e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
74,17.553865432739258,6.803020386608738e-12,2.6082600470545003e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
75,17.553865432739258,7.930794042321221e-12,2.8161664431536337e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
76,17.553865432739258,7.257767737495202e-12,2.6940244879369857e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
77,17.55386734008789,3.5652193003388177e-12,1.8881788719227188e-06,17.165769577026367,0.0,0.1,20,1.9073486328125e-06,17.657308593392372,,,,4,1309
78,17.553865432739258,7.2213879841187545e-12,2.687263986445032e-06,17.165769577026367,0.0,0.1,20,-1.9073486328125e-06,17.65730668604374,,,,4,1309
79,17.553865432739258,7.2213879841187545e-12,2.687263986445032e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
80,17.553865432739258,7.403287184681862e-12,2.720898237384972e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
81,17.553865432739258,7.0394887835556474e-12,2.653203409863636e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
82,17.553865432739258,7.621565704940547e-12,2.760718416539021e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
83,17.553865432739258,7.476046691434757e-12,2.734235977186472e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
84,17.553865432739258,6.893969770049857e-12,2.6256370802002493e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
85,17.55386734008789,3.819877573973951e-12,1.9544506812962936e-06,17.165769577026367,0.0,0.1,20,1.9073486328125e-06,17.657308593392372,,,,4,1309
86,17.553865432739258,7.112248723989412e-12,2.6668799364415463e-06,17.165769577026367,0.0,0.1,20,-1.9073486328125e-06,17.65730668604374,,,,4,1309
87,17.553865432739258,8.731149483964806e-12,2.954851879621856e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
88,17.553865432739258,8.25821182270925e-12,2.8737104003084823e-06,17.165769577026367,0.0,0.1,20,0.0,17.65730668604374,,,,4,1309
